Unit,Cycle,OpSet1,OpSet2,OpSet3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Label_RUL_30,Source
241,161,0.0026,0.0,100.0,518.67,642.8,1594.78,1413.95,14.62,21.61,552.08,2388.13,9090.24,1.3,48.02,520.58,2388.17,8167.38,8.4813,0.03,395,2388,100.0,38.53,23.1464,1,Resampled
140,185,20.0022,0.7,100.0,491.19,608.22,1487.02,1251.17,9.35,13.66,333.91,2324.02,8720.5,1.08,44.62,314.62,2388.17,8059.29,9.2848,0.02,365,2324,100.0,24.29,14.6641,1,Resampled
98,149,20.0028,0.7,100.0,491.19,608.22,1491.05,1265.67,9.35,13.66,333.72,2324.09,8721.31,1.07,44.82,314.16,2388.19,8054.73,9.3056,0.03,365,2324,100.0,24.18,14.5143,1,Resampled
119,167,35.0047,0.84,100.0,449.44,556.24,1381.06,1137.56,5.48,8.0,194.36,2223.72,8397.27,1.02,42.42,182.79,2388.84,8102.09,9.3509,0.02,338,2223,100.0,14.89,8.8502,1,Resampled
47,233,41.9992,0.8417,100.0,445.0,550.35,1361.84,1138.57,3.91,5.72,138.78,2213.14,8399.87,1.03,42.47,130.04,2389.33,8160.76,9.3975,0.02,334,2212,100.0,10.48,6.4215,1,Resampled
136,141,0.0011,0.0008,100.0,518.67,643.27,1597.93,1424.03,14.62,21.61,553.32,2388.16,9043.29,1.3,47.74,520.66,2388.26,8131.3,8.4439,0.03,395,2388,100.0,38.7,23.1732,1,Resampled
98,140,25.0065,0.6201,60.0,462.54,537.38,1267.76,1053.46,7.05,9.03,175.07,1915.23,7999.97,0.94,37.01,164.14,2028.11,7868.43,10.9624,0.02,308,1915,84.93,13.94,8.5381,1,Resampled
249,172,20.0046,0.7019,100.0,491.19,607.84,1496.39,1256.42,9.35,13.66,334.27,2324.17,8754.07,1.08,44.57,314.51,2388.3,8085.44,9.2599,0.03,366,2324,100.0,24.57,14.6428,1,Resampled
19,147,42.0004,0.8401,100.0,445.0,550.51,1367.09,1135.75,3.91,5.72,139.24,2213.33,8411.62,1.03,42.26,130.93,2389.53,8167.4,9.3132,0.02,332,2212,100.0,10.39,6.2765,1,Resampled
43,211,42.0012,0.8411,100.0,445.0,550.63,1369.6,1140.84,3.91,5.72,138.9,2213.8,8448.51,1.03,42.51,130.37,2390.05,8199.27,9.3835,0.02,335,2212,100.0,10.53,6.4041,1,Resampled
154,173,20.0014,0.7,100.0,491.19,608.29,1486.9,1263.04,9.35,13.66,333.85,2323.98,8710.71,1.08,44.67,314.59,2388.04,8042.78,9.3138,0.03,368,2324,100.0,24.46,14.6342,1,Resampled
229,160,25.0034,0.62,60.0,462.54,537.06,1265.28,1058.22,7.05,9.03,175.33,1915.29,8011.31,0.94,37.18,164.14,2028.21,7877.72,10.973,0.02,310,1915,84.93,14.25,8.4153,1,Resampled
130,155,41.999,0.84,100.0,445.0,550.26,1356.79,1137.0,3.91,5.71,138.03,2211.39,8302.63,1.02,42.29,129.97,2387.39,8066.58,9.4315,0.02,331,2212,100.0,10.33,6.1917,1,Resampled
182,188,42.0078,0.8414,100.0,445.0,550.04,1357.81,1137.2,3.91,5.71,138.26,2211.61,8312.72,1.02,42.62,131.35,2387.71,8074.64,9.4452,0.02,332,2212,100.0,10.58,6.2493,1,Resampled
102,137,9.9994,0.25,100.0,489.05,605.85,1513.3,1321.38,10.52,15.5,394.09,2319.0,8811.33,1.26,45.85,370.64,2388.31,8156.4,8.6949,0.03,370,2319,100.0,28.45,16.9597,1,Resampled
186,181,42.0019,0.8403,100.0,445.0,549.76,1358.11,1142.82,3.91,5.72,138.84,2213.01,8398.12,1.03,42.61,130.72,2389.11,8148.87,9.3564,0.02,333,2212,100.0,10.61,6.2832,1,Resampled
132,178,35.0016,0.8406,100.0,449.44,556.89,1378.45,1136.36,5.48,8.0,193.22,2222.86,8348.58,1.02,42.61,182.04,2388.02,8062.38,9.4107,0.02,336,2223,100.0,14.65,8.8525,1,Resampled
8,129,0.0,0.0005,100.0,518.67,643.22,1604.53,1411.27,14.62,21.61,552.81,2388.16,9063.96,1.3,47.71,520.67,2388.11,8143.28,8.4987,0.03,395,2388,100.0,38.55,23.1372,1,Resampled
136,145,25.0015,0.62,60.0,462.54,537.34,1265.86,1059.03,7.05,9.03,175.33,1915.28,8011.05,0.94,36.93,164.89,2028.11,7871.57,10.9434,0.02,308,1915,84.93,14.22,8.4962,1,Resampled
65,189,25.0004,0.6202,60.0,462.54,537.9,1258.63,1061.73,7.05,9.03,174.97,1915.94,8049.05,0.94,37.32,164.5,2028.92,7902.65,10.9847,0.02,310,1915,84.93,14.28,8.506,1,Resampled
25,202,25.006,0.6211,60.0,462.54,537.46,1274.18,1064.23,7.05,9.03,174.77,1915.3,8019.8,0.94,37.14,164.37,2028.2,7881.87,11.0042,0.02,309,1915,84.93,14.17,8.4869,1,Resampled
259,205,41.9989,0.8405,100.0,445.0,550.6,1366.52,1149.97,3.91,5.71,137.82,2211.63,8319.68,1.02,42.73,129.85,2387.73,8075.91,9.4882,0.02,333,2212,100.0,10.3,6.2778,1,Resampled
245,251,10.0024,0.2506,100.0,489.05,606.42,1509.95,1329.2,10.52,15.5,393.07,2319.19,8826.5,1.26,46.03,370.16,2388.43,8169.08,8.7068,0.03,373,2319,100.0,28.35,16.921,1,Resampled
240,249,25.0005,0.6217,60.0,462.54,537.37,1269.81,1058.26,7.05,9.03,174.89,1915.21,8006.2,0.94,37.28,164.36,2028.12,7867.66,11.0058,0.02,308,1915,84.93,14.1,8.5248,1,Resampled
146,262,35.0012,0.8409,100.0,449.44,556.62,1371.76,1154.52,5.48,8.0,193.78,2223.36,8382.98,1.02,42.59,182.79,2388.53,8086.71,9.4307,0.02,337,2223,100.0,14.6,8.839,1,Resampled
14,193,42.0021,0.84,100.0,445.0,550.64,1371.16,1146.4,3.91,5.72,138.17,2211.19,8297.05,1.02,42.68,129.66,2387.28,8055.88,9.4741,0.02,335,2212,100.0,10.39,6.2488,1,Resampled
172,169,0.0008,0.0,100.0,518.67,643.85,1597.45,1428.77,14.62,21.61,551.67,2388.13,9115.92,1.3,48.18,520.04,2388.16,8188.86,8.4982,0.03,398,2388,100.0,38.51,23.066,1,Resampled
100,212,42.0066,0.841,100.0,445.0,550.39,1371.41,1147.87,3.91,5.72,138.44,2212.14,8340.98,1.02,42.76,130.09,2388.19,8102.31,9.4196,0.02,333,2212,100.0,10.55,6.2766,1,Resampled
89,159,25.0039,0.62,60.0,462.54,537.21,1267.41,1055.85,7.05,9.03,175.14,1915.12,8010.29,0.94,36.99,164.71,2028.04,7867.47,10.9762,0.02,309,1915,84.93,14.18,8.5503,1,Resampled
110,219,42.0063,0.841,100.0,445.0,550.36,1362.0,1145.8,3.91,5.72,138.84,2213.14,8406.91,1.03,42.63,130.45,2389.27,8159.15,9.3977,0.02,334,2212,100.0,10.43,6.3699,1,Resampled
218,211,35.0057,0.84,100.0,449.44,556.42,1375.15,1142.64,5.48,8.0,194.53,2223.4,8383.49,1.02,42.25,183.63,2388.46,8092.22,9.3598,0.02,335,2223,100.0,14.73,8.8685,1,Resampled
252,119,0.0004,0.0,100.0,518.67,643.08,1600.09,1412.18,14.62,21.61,552.87,2388.22,9042.21,1.3,47.79,520.55,2388.23,8118.48,8.4769,0.03,394,2388,100.0,38.69,23.2844,1,Resampled
102,143,0.0006,0.0,100.0,518.67,643.54,1603.47,1415.66,14.62,21.61,552.47,2388.15,9093.29,1.3,47.92,520.06,2388.14,8173.82,8.4823,0.03,395,2388,100.0,38.73,23.1934,1,Resampled
28,198,20.0029,0.7003,100.0,491.19,608.15,1484.93,1268.99,9.35,13.66,333.08,2324.06,8702.2,1.07,45.09,313.68,2388.24,8040.41,9.3422,0.03,371,2324,100.0,24.01,14.5366,1,Resampled
91,218,0.0008,0.0,100.0,518.67,643.11,1590.26,1424.14,14.62,21.61,551.88,2388.25,9049.5,1.3,47.88,520.03,2388.18,8122.74,8.511,0.03,395,2388,100.0,38.56,23.0766,1,Resampled
248,227,42.0059,0.84,100.0,445.0,550.22,1359.86,1142.45,3.91,5.72,138.72,2211.9,8333.34,1.02,42.65,130.51,2388.06,8099.87,9.4516,0.02,334,2212,100.0,10.56,6.3541,1,Resampled
237,197,10.0035,0.2507,100.0,489.05,605.82,1512.36,1334.6,10.52,15.5,392.92,2319.16,8799.46,1.26,46.03,370.4,2388.35,8145.83,8.7363,0.03,373,2319,100.0,28.34,17.0094,1,Resampled
94,304,10.0018,0.25,100.0,489.05,605.86,1515.97,1321.38,10.52,15.5,393.21,2319.14,8853.22,1.26,45.77,370.37,2388.36,8204.14,8.7573,0.03,371,2319,100.0,28.19,16.9985,1,Resampled
255,333,42.0074,0.8417,100.0,445.0,550.14,1362.73,1144.71,3.91,5.72,137.81,2211.85,8335.34,1.02,42.77,129.89,2387.99,8086.72,9.471,0.02,334,2212,100.0,10.31,6.2885,1,Resampled
257,295,42.0063,0.84,100.0,445.0,551.05,1360.67,1136.31,3.91,5.72,138.96,2213.03,8399.44,1.03,42.55,131.11,2389.19,8148.38,9.3764,0.02,334,2212,100.0,10.48,6.4103,1,Resampled
78,159,25.0053,0.62,60.0,462.54,537.13,1273.34,1063.76,7.05,9.03,175.17,1915.87,8046.0,0.94,37.35,163.76,2028.81,7900.53,11.0373,0.02,310,1915,84.93,14.0,8.4317,1,Resampled
9,171,9.9991,0.2515,100.0,489.05,605.45,1515.18,1313.78,10.52,15.5,393.84,2319.08,8761.51,1.26,45.83,370.66,2388.26,8112.73,8.7256,0.03,371,2319,100.0,28.35,17.1109,1,Resampled
226,175,10.004,0.2503,100.0,489.05,605.58,1511.93,1332.07,10.52,15.5,392.85,2319.14,8777.03,1.26,45.86,370.03,2388.41,8122.48,8.7232,0.03,370,2319,100.0,28.38,17.0049,1,Resampled
160,204,10.0018,0.2519,100.0,489.05,606.04,1510.61,1321.14,10.52,15.5,393.89,2319.12,8845.14,1.26,46.01,370.53,2388.36,8189.39,8.7242,0.03,373,2319,100.0,28.39,16.9213,1,Resampled
122,161,10.0072,0.25,100.0,489.05,605.39,1505.43,1322.04,10.52,15.5,394.05,2319.05,8787.48,1.26,45.91,370.72,2388.22,8136.74,8.7104,0.03,372,2319,100.0,28.25,17.1135,1,Resampled
171,247,10.0028,0.25,100.0,489.05,605.11,1503.83,1321.07,10.52,15.5,393.06,2319.11,8844.76,1.26,45.8,370.47,2388.32,8191.48,8.7262,0.03,373,2319,100.0,28.38,17.051,1,Resampled
256,153,25.0075,0.6218,60.0,462.54,537.22,1268.14,1057.85,7.05,9.03,174.87,1915.2,8009.54,0.94,37.07,164.38,2028.1,7874.38,10.9602,0.02,309,1915,84.93,14.15,8.6167,1,Resampled
235,156,35.0019,0.8404,100.0,449.44,555.96,1373.79,1136.31,5.48,8.0,193.97,2222.93,8351.49,1.02,42.28,182.8,2388.0,8069.97,9.3981,0.02,335,2223,100.0,14.87,8.8686,1,Resampled
151,153,0.0028,0.0,100.0,518.67,642.64,1593.84,1422.13,14.62,21.61,552.86,2388.2,9056.29,1.3,47.97,520.38,2388.2,8132.58,8.4911,0.03,394,2388,100.0,38.63,23.2383,1,Resampled
180,283,34.9982,0.8413,100.0,449.44,556.43,1372.6,1141.46,5.48,8.01,194.92,2224.54,8451.09,1.02,42.21,183.71,2389.74,8154.79,9.4161,0.02,337,2223,100.0,14.82,8.7133,1,Resampled
208,140,25.0074,0.62,60.0,462.54,537.56,1266.42,1066.83,7.05,9.03,175.49,1915.23,8017.02,0.94,37.05,163.96,2028.16,7876.02,10.9832,0.02,308,1915,84.93,14.15,8.5379,1,Resampled
30,155,20.0013,0.7003,100.0,491.19,608.02,1490.2,1271.11,9.35,13.66,334.56,2324.2,8740.22,1.08,44.67,314.74,2388.32,8070.28,9.3029,0.03,367,2324,100.0,24.22,14.6311,1,Resampled
38,173,42.0065,0.84,100.0,445.0,549.78,1371.42,1145.01,3.91,5.72,137.74,2211.46,8322.94,1.02,42.8,130.19,2387.53,8068.45,9.4689,0.02,333,2212,100.0,10.54,6.2695,1,Resampled
104,208,20.0001,0.7,100.0,491.19,608.03,1490.73,1259.53,9.35,13.66,334.3,2324.36,8772.6,1.08,44.69,314.78,2388.44,8109.58,9.277,0.03,367,2324,100.0,24.23,14.6964,1,Resampled
14,192,42.0025,0.8403,100.0,445.0,549.95,1359.61,1146.01,3.91,5.71,137.72,2211.3,8296.1,1.02,42.79,130.16,2387.33,8060.29,9.4766,0.02,333,2212,100.0,10.53,6.2863,1,Resampled
201,163,20.0061,0.7016,100.0,491.19,608.09,1486.68,1251.47,9.35,13.66,334.66,2324.28,8767.92,1.07,44.61,315.12,2388.37,8092.7,9.2526,0.02,366,2324,100.0,24.32,14.6993,1,Resampled
164,230,0.0005,0.0015,100.0,518.67,643.79,1601.73,1427.65,14.62,21.61,551.58,2388.18,9053.6,1.3,48.01,519.65,2388.19,8134.95,8.5194,0.03,396,2388,100.0,38.33,23.0332,1,Resampled
27,175,25.0002,0.621,60.0,462.54,537.59,1276.21,1067.16,7.05,9.03,174.99,1916.91,8099.6,0.94,37.25,164.22,2029.84,7944.93,11.0296,0.02,311,1915,84.93,14.21,8.4697,1,Resampled
73,223,41.9987,0.8411,100.0,445.0,550.41,1361.77,1144.04,3.91,5.72,138.09,2212.66,8372.84,1.02,42.24,130.7,2388.8,8130.43,9.3883,0.02,332,2212,100.0,10.48,6.2357,1,Resampled
73,239,42.005,0.84,100.0,445.0,550.4,1360.69,1142.98,3.91,5.72,137.82,2212.97,8393.3,1.03,42.61,130.57,2389.07,8150.2,9.4109,0.02,336,2212,100.0,10.47,6.3394,1,Resampled
29,150,42.0027,0.8413,100.0,445.0,550.16,1368.53,1137.54,3.91,5.72,138.41,2211.57,8324.64,1.02,42.76,129.71,2387.6,8081.24,9.4575,0.02,333,2212,100.0,10.61,6.2751,1,Resampled
118,319,20.0068,0.7,100.0,491.19,608.37,1488.29,1265.52,9.35,13.66,334.06,2324.29,8766.59,1.08,44.64,314.76,2388.44,8089.53,9.2692,0.03,368,2324,100.0,24.19,14.5964,1,Resampled
148,259,41.9985,0.8404,100.0,445.0,550.78,1362.04,1138.52,3.91,5.72,138.53,2212.42,8358.14,1.02,42.53,130.24,2388.54,8108.97,9.425,0.02,334,2212,100.0,10.76,6.3031,1,Resampled
124,239,10.0046,0.2511,100.0,489.05,605.07,1510.54,1312.12,10.52,15.5,393.84,2319.07,8844.05,1.26,45.77,371.06,2388.25,8186.21,8.7229,0.03,371,2319,100.0,28.42,17.0551,1,Resampled
8,150,25.0044,0.6216,60.0,462.54,537.26,1265.87,1066.17,7.05,9.03,174.96,1915.35,8027.23,0.94,37.19,164.24,2028.31,7876.36,10.9841,0.02,310,1915,84.93,14.26,8.5382,1,Resampled
79,162,19.9988,0.7,100.0,491.19,608.23,1495.16,1263.42,9.35,13.66,333.72,2324.05,8731.42,1.08,44.67,314.38,2388.21,8059.56,9.2256,0.03,367,2324,100.0,24.31,14.5658,1,Resampled
32,280,0.002,0.0,100.0,518.67,643.46,1610.87,1431.45,14.62,21.61,551.34,2388.17,9127.43,1.3,48.23,519.87,2388.2,8196.17,8.516,0.03,396,2388,100.0,38.54,23.036,1,Resampled
107,139,24.9994,0.6214,60.0,462.54,537.0,1268.4,1063.21,7.05,9.03,174.54,1915.12,8005.67,0.94,37.18,164.07,2028.04,7864.61,10.9911,0.02,308,1915,84.93,14.31,8.4807,1,Resampled
30,163,10.0056,0.25,100.0,489.05,605.95,1516.79,1332.17,10.52,15.5,393.3,2319.12,8793.7,1.26,45.91,370.44,2388.31,8142.46,8.7261,0.03,372,2319,100.0,28.3,16.9927,1,Resampled
111,198,41.9999,0.8403,100.0,445.0,550.72,1356.12,1145.14,3.91,5.71,138.45,2211.23,8301.57,1.02,42.64,129.7,2387.14,8053.97,9.4819,0.02,333,2212,100.0,10.52,6.2906,1,Resampled
171,245,25.0018,0.62,60.0,462.54,537.39,1269.17,1064.59,7.05,9.03,176.17,1916.39,8066.68,0.94,37.08,164.32,2029.31,7922.41,10.9955,0.02,309,1915,84.93,14.19,8.4794,1,Resampled
85,320,25.0013,0.62,60.0,462.54,537.25,1266.65,1064.55,7.05,9.03,175.9,1915.1,8006.61,0.94,37.11,163.82,2028.03,7863.0,10.9396,0.02,311,1915,84.93,14.06,8.4961,1,Resampled
35,186,25.0079,0.62,60.0,462.54,536.93,1277.14,1061.57,7.05,9.03,175.45,1916.3,8069.19,0.94,37.07,164.89,2029.3,7921.21,10.9856,0.02,309,1915,84.93,14.34,8.554,1,Resampled
192,112,0.0008,0.0016,100.0,518.67,643.71,1595.31,1419.41,14.62,21.61,551.77,2388.18,9042.38,1.3,47.91,520.64,2388.2,8118.72,8.4933,0.03,395,2388,100.0,38.68,23.2205,1,Resampled
251,263,0.0016,0.0,100.0,518.67,643.62,1603.44,1430.66,14.62,21.61,551.81,2388.22,9125.57,1.3,48.25,519.84,2388.23,8193.39,8.5653,0.03,396,2388,100.0,38.53,23.0371,1,Resampled
130,175,25.0025,0.62,60.0,462.54,537.39,1268.69,1059.49,7.05,9.03,174.96,1914.89,7992.59,0.94,37.26,164.04,2027.73,7852.71,10.9846,0.02,309,1915,84.93,14.2,8.4354,1,Resampled
123,213,34.9999,0.8418,100.0,449.44,556.87,1369.18,1139.36,5.48,8.01,194.22,2223.92,8406.27,1.02,42.42,182.29,2389.0,8114.04,9.355,0.02,336,2223,100.0,14.89,8.8364,1,Resampled
155,206,20.0045,0.7,100.0,491.19,608.48,1494.14,1265.64,9.35,13.66,334.23,2324.1,8730.19,1.07,44.69,314.47,2388.22,8068.07,9.2525,0.03,367,2324,100.0,24.36,14.803,1,Resampled
211,197,10.0073,0.25,100.0,489.05,605.83,1507.33,1327.81,10.52,15.5,393.98,2319.09,8844.96,1.26,45.76,370.94,2388.34,8186.26,8.7201,0.03,372,2319,100.0,28.38,17.04,1,Resampled
214,130,42.0035,0.84,100.0,445.0,549.9,1362.85,1144.74,3.91,5.71,138.56,2212.03,8348.35,1.02,42.62,130.4,2388.16,8096.68,9.4261,0.02,333,2212,100.0,10.58,6.3155,1,Resampled
102,154,35.0067,0.8419,100.0,449.44,556.3,1372.98,1144.24,5.48,8.0,194.36,2223.77,8406.34,1.02,42.4,183.11,2389.02,8112.81,9.3831,0.02,338,2223,100.0,14.74,8.9549,1,Resampled
221,168,35.0016,0.84,100.0,449.44,556.4,1379.42,1142.21,5.48,8.0,194.6,2223.55,8384.43,1.02,42.41,182.85,2388.75,8104.27,9.4032,0.02,337,2223,100.0,14.76,8.8134,1,Resampled
111,198,41.9999,0.8403,100.0,445.0,550.72,1356.12,1145.14,3.91,5.71,138.45,2211.23,8301.57,1.02,42.64,129.7,2387.14,8053.97,9.4819,0.02,333,2212,100.0,10.52,6.2906,1,Resampled
181,225,10.0003,0.2513,100.0,489.05,605.22,1515.75,1323.98,10.52,15.5,394.1,2319.08,8782.87,1.26,45.71,371.11,2388.26,8132.96,8.7248,0.03,372,2319,100.0,28.31,17.0698,1,Resampled
228,249,9.9988,0.2515,100.0,489.05,605.44,1508.76,1323.05,10.52,15.5,393.81,2319.13,8843.49,1.26,45.88,371.18,2388.33,8182.68,8.7366,0.03,373,2319,100.0,28.32,17.1064,1,Resampled
249,190,41.9985,0.84,100.0,445.0,550.25,1359.96,1136.86,3.91,5.72,138.23,2212.6,8369.75,1.02,42.57,130.33,2388.76,8130.86,9.3979,0.02,334,2212,100.0,10.67,6.2755,1,Resampled
246,188,0.0005,0.0009,100.0,518.67,643.59,1602.42,1421.03,14.62,21.61,551.63,2388.24,9089.71,1.3,47.95,519.8,2388.14,8159.75,8.5251,0.03,397,2388,100.0,38.38,22.9039,1,Resampled
247,172,41.9991,0.8415,100.0,445.0,550.84,1370.69,1133.08,3.91,5.72,137.97,2211.86,8326.79,1.02,42.64,129.86,2387.96,8087.66,9.4128,0.02,333,2212,100.0,10.54,6.3309,1,Resampled
164,221,25.0068,0.6207,60.0,462.54,537.37,1263.26,1058.68,7.05,9.03,174.74,1915.33,8009.93,0.94,37.33,164.15,2028.17,7877.43,10.9985,0.02,309,1915,84.93,14.11,8.6616,1,Resampled
148,265,25.0057,0.62,60.0,462.54,537.36,1270.64,1062.13,7.05,9.03,175.27,1915.8,8030.44,0.94,37.09,164.32,2028.79,7907.46,11.0147,0.02,309,1915,84.93,14.13,8.473,1,Resampled
231,131,35.0059,0.84,100.0,449.44,556.71,1376.28,1145.7,5.48,8.0,193.77,2222.77,8342.63,1.02,42.5,182.27,2387.85,8060.83,9.3537,0.02,336,2223,100.0,14.63,8.8406,1,Resampled
229,147,42.0025,0.8412,100.0,445.0,549.82,1359.09,1135.37,3.91,5.72,137.87,2211.83,8327.55,1.02,42.41,130.81,2387.87,8077.26,9.4354,0.02,331,2212,100.0,10.47,6.417,1,Resampled
113,221,35.0039,0.84,100.0,449.44,556.34,1373.13,1146.0,5.48,8.0,193.56,2222.97,8356.44,1.02,42.35,182.45,2388.08,8071.59,9.4149,0.02,336,2223,100.0,14.72,8.9037,1,Resampled
23,205,0.0027,0.0002,100.0,518.67,643.33,1603.59,1426.94,14.62,21.61,552.47,2388.09,9157.8,1.3,47.99,520.32,2388.14,8224.98,8.5077,0.03,396,2388,100.0,38.53,23.0787,1,Resampled
239,236,35.0036,0.84,100.0,449.44,556.07,1378.56,1141.12,5.48,8.0,194.05,2223.17,8372.05,1.02,42.33,182.66,2388.35,8081.23,9.3581,0.02,336,2223,100.0,14.82,8.8402,1,Resampled
244,101,42.0049,0.8412,100.0,445.0,550.01,1357.4,1135.32,3.91,5.71,138.1,2211.44,8310.59,1.02,42.36,129.52,2387.47,8064.18,9.4051,0.02,331,2212,100.0,10.4,6.3456,1,Resampled
226,170,42.0078,0.8402,100.0,445.0,549.89,1360.44,1132.59,3.91,5.72,138.25,2211.75,8324.36,1.02,42.59,130.17,2387.78,8077.69,9.4642,0.02,335,2212,100.0,10.59,6.3528,1,Resampled
169,180,10.0016,0.25,100.0,489.05,605.65,1506.39,1328.75,10.52,15.5,393.32,2319.18,8829.38,1.26,45.84,370.4,2388.38,8169.92,8.7421,0.03,371,2319,100.0,28.28,16.8972,1,Resampled
99,198,0.0025,0.0007,100.0,518.67,643.21,1606.75,1426.54,14.62,21.61,551.31,2388.23,9047.07,1.3,48.18,519.39,2388.34,8120.68,8.5372,0.03,395,2388,100.0,38.41,23.106,1,Resampled
25,184,10.0059,0.2507,100.0,489.05,605.43,1510.55,1328.24,10.52,15.5,393.19,2319.13,8778.55,1.26,45.93,370.28,2388.31,8121.9,8.7308,0.03,372,2319,100.0,28.61,17.045,1,Resampled
215,208,35.0034,0.8404,100.0,449.44,556.33,1378.35,1138.81,5.48,8.0,194.22,2224.22,8424.1,1.02,42.1,182.64,2389.31,8132.45,9.3474,0.02,336,2223,100.0,14.92,8.9642,1,Resampled
186,184,42.0053,0.84,100.0,445.0,550.56,1364.7,1148.15,3.91,5.72,138.26,2213.02,8395.59,1.02,42.6,131.1,2389.28,8152.65,9.3878,0.02,335,2212,100.0,10.52,6.2787,1,Resampled
225,142,10.0056,0.25,100.0,489.05,605.07,1509.78,1324.53,10.52,15.5,393.51,2319.07,8791.85,1.26,45.82,370.57,2388.26,8134.08,8.6955,0.03,371,2319,100.0,28.45,16.9797,1,Resampled
19,162,0.003,0.0002,100.0,518.67,643.79,1603.9,1433.69,14.62,21.61,552.91,2388.11,9215.66,1.3,48.06,520.17,2388.15,8268.5,8.5322,0.03,396,2388,100.0,38.38,23.0848,1,Resampled
44,176,20.0073,0.7007,100.0,491.19,607.81,1493.88,1264.11,9.35,13.66,333.77,2324.18,8753.12,1.08,44.5,314.31,2388.33,8082.66,9.26,0.02,367,2324,100.0,24.24,14.5779,1,Resampled
181,233,0.0003,0.0,100.0,518.67,642.92,1591.87,1422.35,14.62,21.61,552.22,2388.22,9056.45,1.3,47.66,519.87,2388.23,8136.93,8.5108,0.03,394,2388,100.0,38.59,23.1546,1,Resampled
60,165,42.0068,0.84,100.0,445.0,550.35,1366.76,1144.2,3.91,5.72,138.78,2211.42,8304.36,1.02,42.72,129.93,2387.4,8068.49,9.4473,0.02,333,2212,100.0,10.52,6.3448,1,Resampled
222,165,0.0022,0.0012,100.0,518.67,643.82,1598.44,1413.33,14.62,21.61,552.43,2388.21,9056.42,1.3,47.73,520.73,2388.13,8141.16,8.4596,0.03,394,2388,100.0,38.58,23.2134,1,Resampled
127,254,20.0015,0.7,100.0,491.19,608.66,1497.11,1273.86,9.35,13.66,333.14,2323.97,8699.41,1.07,44.73,313.69,2388.14,8030.79,9.3114,0.03,367,2324,100.0,24.39,14.6703,1,Resampled
233,179,0.0003,0.0007,100.0,518.67,642.75,1601.22,1421.67,14.62,21.61,551.88,2388.13,9119.95,1.3,47.67,520.37,2388.09,8191.4,8.4592,0.03,397,2388,100.0,38.72,23.1135,1,Resampled
245,241,20.0046,0.7,100.0,491.19,607.97,1492.58,1260.17,9.35,13.66,334.0,2324.33,8764.61,1.08,44.88,314.2,2388.52,8095.07,9.2709,0.03,367,2324,100.0,24.27,14.6567,1,Resampled
254,252,19.9983,0.7014,100.0,491.19,608.41,1496.35,1266.58,9.35,13.66,333.57,2324.1,8714.03,1.08,45.06,313.65,2388.18,8045.03,9.2894,0.03,366,2324,100.0,24.18,14.556,1,Resampled
127,246,42.0032,0.8402,100.0,445.0,549.77,1356.98,1140.65,3.91,5.71,137.75,2211.28,8304.75,1.02,42.61,130.08,2387.32,8063.84,9.4441,0.02,333,2212,100.0,10.43,6.1699,1,Resampled
108,126,25.0042,0.62,60.0,462.54,536.97,1263.75,1057.61,7.05,9.03,175.33,1915.37,8016.15,0.94,37.14,164.62,2028.3,7884.14,10.9568,0.02,307,1915,84.93,14.3,8.6475,1,Resampled
130,173,10.0058,0.2502,100.0,489.05,605.43,1513.34,1324.91,10.52,15.5,393.15,2319.16,8755.24,1.26,45.97,370.91,2388.33,8104.7,8.6957,0.03,371,2319,100.0,28.48,16.988,1,Resampled
102,158,42.0005,0.8405,100.0,445.0,550.72,1363.21,1144.09,3.91,5.72,138.3,2212.85,8386.85,1.03,42.61,130.37,2389.03,8138.57,9.4331,0.02,333,2212,100.0,10.43,6.3015,1,Resampled
139,188,35.0039,0.84,100.0,449.44,556.64,1375.73,1137.59,5.48,8.01,194.07,2223.9,8407.08,1.02,42.34,182.86,2389.03,8114.84,9.366,0.02,337,2223,100.0,14.68,8.8387,1,Resampled
71,192,41.9989,0.8407,100.0,445.0,550.71,1363.62,1144.65,3.91,5.72,138.26,2212.45,8366.5,1.02,42.62,131.06,2388.51,8117.63,9.4334,0.02,335,2212,100.0,10.36,6.2645,1,Resampled
220,226,41.9984,0.8404,100.0,445.0,550.53,1362.94,1143.31,3.91,5.72,137.88,2211.77,8329.62,1.02,42.72,129.72,2387.86,8082.33,9.4889,0.02,331,2212,100.0,10.46,6.2296,1,Resampled
216,205,24.9985,0.6201,60.0,462.54,537.01,1269.76,1054.68,7.05,9.03,174.99,1915.43,8023.68,0.94,37.02,164.18,2028.34,7879.81,10.9486,0.02,310,1915,84.93,14.16,8.4465,1,Resampled
6,154,34.9998,0.8402,100.0,449.44,556.44,1376.16,1138.56,5.48,8.0,194.23,2222.83,8349.79,1.02,42.22,182.9,2387.93,8066.93,9.3839,0.02,336,2223,100.0,15.03,8.9115,1,Resampled
228,255,35.0058,0.84,100.0,449.44,556.63,1375.03,1134.62,5.48,8.01,193.81,2223.97,8418.09,1.02,42.43,182.27,2389.23,8121.36,9.4172,0.02,335,2223,100.0,14.77,8.8418,1,Resampled
